Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
C_CND_021558,24-Nov-2023,Marine,Male,630000,Pars Auto Sales,Chevrolet,Monte Carlo,Double Overhead Camshaft,Auto,Pale White,"$21,001.",38701-8047,Hatchback,8304291,Greenville
C_CND_021559,24-Nov-2023,Shania,Male,13500,Clay Johnson Auto Sales,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,"$38,000.",78758-7841,Hardtop,6259596,Austin
C_CND_021560,24-Nov-2023,Skye,Male,715000,Gartner Buick Hyundai Saab,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,"$16,000.",38701-8047,Hardtop,8312334,Greenville
C_CND_021561,24-Nov-2023,Melvin,Female,687000,Rabun Used Car Sales,Porsche,Boxter,Double Overhead Camshaft,Auto,Black,"$26,001.",85257-3102,SUV,6419507,Scottsdale
C_CND_021562,24-Nov-2023,Gia,Male,216000,C & M Motors Inc,Ford,Focus,Overhead Camshaft,Manual,Black,"$49,000.",60504-7114,Hardtop,6043756,Aurora
C_CND_021563,24-Nov-2023,Rihanna,Male,550000,C & M Motors Inc,Infiniti,I30,Overhead Camshaft,Manual,Pale White,"$22,000.",60504-7114,Hardtop,7119062,Aurora
C_CND_021564,24-Nov-2023,Rosa,Male,2100000,Chrysler of Tri-Cities,Saturn,SC,Overhead Camshaft,Manual,Pale White,"$61,000.",99301-3882,Hardtop,7073431,Pasco
C_CND_021565,24-Nov-2023,Timothee,Male,1500000,Scrivener Performance Engineering,Pontiac,Grand Prix,Double Overhead Camshaft,Auto,Pale White,"$42,001.",38701-8047,Passenger,6744487,Greenville
C_CND_021566,24-Nov-2023,Mathis,Male,1701000,Star Enterprises Inc,Plymouth,Neon,Overhead Camshaft,Manual,Black,"$29,101.",99301-3882,SUV,6396565,Pasco
C_CND_021567,24-Nov-2023,Martin,Male,1225000,Suburban Ford,Acura,RL,Overhead Camshaft,Manual,Pale White,"$34,501.",53546-9427,SUV,7050541,Janesville
C_CND_021568,24-Nov-2023,Malo,Male,13500,Tri-State Mack Inc,Dodge,Avenger,Double Overhead Camshaft,Auto,Pale White,"$22,001.",85257-3102,Passenger,6524580,Scottsdale
C_CND_021569,24-Nov-2023,Ryan,Female,410000,U-Haul CO,Toyota,Camry,Double Overhead Camshaft,Auto,Pale White,"$31,001.",78758-7841,Hatchback,8859581,Austin
C_CND_021570,24-Nov-2023,Antoine,Male,1410000,Progressive Shippers Cooperative Association No,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,Pale White,"$10,001.",53546-9427,SUV,7838083,Janesville
C_CND_021571,24-Nov-2023,Noan,Male,1900000,Rabun Used Car Sales,Acura,RL,Overhead Camshaft,Manual,Pale White,"$17,001.",85257-3102,SUV,8052836,Scottsdale
C_CND_021572,24-Nov-2023,Garion,Male,1295000,Race Car Help,Chevrolet,Metro,Double Overhead Camshaft,Auto,Black,"$31,501.",78758-7841,Passenger,8286287,Austin
C_CND_021573,24-Nov-2023,Yaretzi,Male,13500,Iceberg Rentals,Plymouth,Breeze,Double Overhead Camshaft,Auto,Pale White,"$22,001.",53546-9427,Hardtop,8456195,Janesville
C_CND_021574,24-Nov-2023,Lubin,Male,989000,Saab-Belle Dodge,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,"$26,001.",60504-7114,SUV,8091736,Aurora
C_CND_021575,24-Nov-2023,Noan,Male,960000,Scrivener Performance Engineering,Jeep,Cherokee,Double Overhead Camshaft,Auto,Pale White,"$36,001.",38701-8047,Sedan,7132641,Greenville
C_CND_021576,24-Nov-2023,Abigail,Male,13500,Nebo Chevrolet,Ford,Focus,Overhead Camshaft,Manual,Pale White,"$17,001.",06457-3834,Hardtop,7659341,Middletown
C_CND_021577,24-Nov-2023,Laura,Male,2025000,Suburban Ford,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,"$21,501.",53546-9427,Sedan,6226430,Janesville
C_CND_021578,24-Nov-2023,Christopher,Male,1160000,Chrysler Plymouth,Lexus,GS400,Double Overhead Camshaft,Auto,Black,"$12,000.",53546-9427,Hatchback,6198399,Janesville
C_CND_021579,24-Nov-2023,Cole,Male,1100000,Classic Chevy,Pontiac,Bonneville,Overhead Camshaft,Manual,Black,"$36,000.",85257-3102,Hatchback,8550200,Scottsdale
C_CND_021580,24-Nov-2023,Colin,Male,820000,Clay Johnson Auto Sales,Saturn,LS,Overhead Camshaft,Manual,Pale White,"$14,000.",78758-7841,Sedan,6760248,Austin
C_CND_021581,24-Nov-2023,Colton,Male,690000,Diehl Motor CO Inc,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$23,000.",06457-3834,SUV,8140597,Middletown
C_CND_021582,24-Nov-2023,Nael,Male,780000,Tri-State Mack Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,"$19,000.",85257-3102,Hardtop,6925397,Scottsdale
C_CND_021583,24-Nov-2023,Conor,Male,740000,Gartner Buick Hyundai Saab,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,Pale White,"$14,000.",38701-8047,SUV,7849054,Greenville
C_CND_021584,24-Nov-2023,Cooper,Female,1420000,Hatfield Volkswagen,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,"$12,000.",99301-3882,Hatchback,7803626,Pasco
C_CND_021585,24-Nov-2023,Damian,Male,975000,Iceberg Rentals,Lincoln,Town car,Overhead Camshaft,Manual,Black,"$17,000.",53546-9427,Hatchback,8771092,Janesville
C_CND_021586,24-Nov-2023,Fabio,Male,13500,Rabun Used Car Sales,Volkswagen,Golf,Overhead Camshaft,Manual,Pale White,"$17,000.",85257-3102,Hardtop,7052913,Scottsdale
C_CND_021587,24-Nov-2023,Dante,Male,13500,Motor Vehicle Branch Office,Honda,Accord,Double Overhead Camshaft,Auto,Pale White,"$19,000.",78758-7841,Sedan,6966119,Austin
C_CND_021588,24-Nov-2023,David,Male,13500,Nebo Chevrolet,Volkswagen,Passat,Double Overhead Camshaft,Auto,Pale White,"$13,000.",06457-3834,Hatchback,6169898,Middletown
C_CND_021589,24-Nov-2023,Thomas,Male,945000,McKinney Dodge Chrysler Jeep,Saturn,SC,Double Overhead Camshaft,Auto,Black,"$33,000.",85257-3102,Hardtop,6685726,Scottsdale
C_CND_021590,24-Nov-2023,Bastien,Male,2287500,Tri-State Mack Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$16,750.",85257-3102,Hardtop,7186401,Scottsdale
C_CND_021591,24-Nov-2023,Dennis,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Pontiac,Bonneville,Double Overhead Camshaft,Auto,Pale White,"$19,001.",99301-3882,Hatchback,6449383,Pasco
C_CND_021592,24-Nov-2023,Desmond,Male,1430000,Progressive Shippers Cooperative Association No,Chevrolet,Corvette,Double Overhead Camshaft,Auto,Pale White,"$25,001.",53546-9427,SUV,8908003,Janesville
C_CND_021593,24-Nov-2023,Devin,Male,13500,Rabun Used Car Sales,Buick,Regal,Double Overhead Camshaft,Auto,Black,"$19,001.",85257-3102,Passenger,8748768,Scottsdale
C_CND_021594,24-Nov-2023,Dominic,Male,435000,Race Car Help,Ford,Explorer,Double Overhead Camshaft,Auto,Black,"$22,001.",78758-7841,Hatchback,7901133,Austin
C_CND_021595,24-Nov-2023,Dominick,Male,1370000,Ryder Truck Rental and Leasing,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,"$22,001.",06457-3834,SUV,7219946,Middletown
C_CND_021596,24-Nov-2023,Dov,Male,605000,Saab-Belle Dodge,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,"$20,001.",60504-7114,SUV,7613912,Aurora
C_CND_021597,24-Nov-2023,Oceane,Male,1300000,Tri-State Mack Inc,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,"$24,000.",85257-3102,Hardtop,8851404,Scottsdale
C_CND_021598,24-Nov-2023,Duvid,Male,785000,Star Enterprises Inc,Volkswagen,Passat,Double Overhead Camshaft,Auto,Black,"$21,000.",99301-3882,Hatchback,8739509,Pasco
C_CND_021599,24-Nov-2023,Lila,Male,861000,Rabun Used Car Sales,Mitsubishi,Eclipse,Double Overhead Camshaft,Auto,Black,"$27,000.",85257-3102,Hardtop,6867973,Scottsdale
C_CND_021600,24-Nov-2023,Edward,Male,1610000,Tri-State Mack Inc,Ford,Expedition,Overhead Camshaft,Manual,Black,"$18,001.",85257-3102,SUV,6814057,Scottsdale
C_CND_021601,24-Nov-2023,Efraim,Male,290000,U-Haul CO,Oldsmobile,Bravada,Double Overhead Camshaft,Auto,Black,"$26,001.",78758-7841,Hatchback,8029270,Austin
C_CND_021602,24-Nov-2023,Eitan,Male,13500,Progressive Shippers Cooperative Association No,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,"$19,001.",53546-9427,Hatchback,7453244,Janesville
C_CND_021603,24-Nov-2023,Elan,Male,910500,Rabun Used Car Sales,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,"$17,501.",85257-3102,Passenger,7503107,Scottsdale
C_CND_021604,24-Nov-2023,Chaymae,Male,931000,Tri-State Mack Inc,Chevrolet,Prizm,Double Overhead Camshaft,Auto,Black,"$16,000.",85257-3102,Hardtop,6022098,Scottsdale
C_CND_021605,24-Nov-2023,Marine,Male,13500,Tri-State Mack Inc,Ford,Explorer,Double Overhead Camshaft,Auto,Pale White,"$41,000.",85257-3102,Hatchback,7925218,Scottsdale
C_CND_021606,24-Nov-2023,Ismael,Male,13500,Suburban Ford,Ford,Focus,Overhead Camshaft,Manual,Black,"$49,001.",53546-9427,Hardtop,6816361,Janesville
C_CND_021607,24-Nov-2023,Kamari,Male,957000,Ryder Truck Rental and Leasing,Audi,A4,Overhead Camshaft,Manual,Pale White,"$12,000.",06457-3834,Hardtop,6172962,Middletown
C_CND_021608,24-Nov-2023,Priscile,Male,1631888,Rabun Used Car Sales,Lexus,LS400,Overhead Camshaft,Manual,Black,"$69,180.",85257-3102,Sedan,7984427,Scottsdale
C_CND_021609,24-Nov-2023,Zoe,Male,850000,Race Car Help,Volvo,C70,Overhead Camshaft,Manual,Pale White,"$82,000.",78758-7841,Hatchback,8068610,Austin
C_CND_021610,24-Nov-2023,Faustine,Male,1051000,Ryder Truck Rental and Leasing,Saturn,LW,Overhead Camshaft,Manual,Pale White,"$49,100.",06457-3834,Hatchback,7960786,Middletown
C_CND_021611,24-Nov-2023,Kevin,Male,13500,U-Haul CO,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,"$82,001.",78758-7841,Hardtop,6775600,Austin
C_CND_021612,24-Nov-2023,Agathe,Male,910000,Scrivener Performance Engineering,Cadillac,Catera,Double Overhead Camshaft,Auto,Pale White,"$75,000.",38701-8047,Hatchback,6494802,Greenville
C_CND_021613,24-Nov-2023,Chloe,Male,485000,Star Enterprises Inc,Mitsubishi,3000GT,Double Overhead Camshaft,Auto,Pale White,"$19,000.",99301-3882,Sedan,8621000,Pasco
C_CND_021614,24-Nov-2023,Guenaelle,Male,845000,Suburban Ford,Dodge,Ram Van,Double Overhead Camshaft,Auto,Pale White,"$31,000.",53546-9427,Hatchback,6499128,Janesville
C_CND_021615,24-Nov-2023,Marie,Male,705000,Tri-State Mack Inc,Mercury,Grand Marquis,Overhead Camshaft,Manual,Black,"$49,000.",85257-3102,SUV,7703120,Scottsdale
C_CND_021616,24-Nov-2023,Estelle,Male,590000,U-Haul CO,Volvo,C70,Double Overhead Camshaft,Auto,Black,"$18,000.",78758-7841,Hatchback,7859927,Austin
C_CND_021617,24-Nov-2023,Laura,Male,13500,Buddy Storbeck's Diesel Service Inc,Audi,A6,Overhead Camshaft,Manual,Black,"$85,000.",06457-3834,SUV,6122063,Middletown
C_CND_021618,24-Nov-2023,Benjamin,Male,785000,C & M Motors Inc,Dodge,Dakota,Overhead Camshaft,Manual,Pale White,"$12,000.",60504-7114,Sedan,8749751,Aurora
C_CND_021619,24-Nov-2023,Isaure,Male,13500,Capitol KIA,Lexus,LX470,Double Overhead Camshaft,Auto,Pale White,"$15,000.",38701-8047,SUV,6206584,Greenville
C_CND_021620,24-Nov-2023,Evan,Male,532000,Chrysler of Tri-Cities,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,Black,"$39,000.",99301-3882,SUV,7378644,Pasco
C_CND_021621,24-Nov-2023,Hugo,Male,600000,Chrysler Plymouth,Lexus,LS400,Double Overhead Camshaft,Auto,Black,"$39,000.",53546-9427,Sedan,7957699,Janesville
C_CND_021622,24-Nov-2023,Levi,Male,1935000,Saab-Belle Dodge,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,"$19,500.",60504-7114,Hardtop,7268846,Aurora
C_CND_021623,24-Nov-2023,Adepphe,Male,760000,Clay Johnson Auto Sales,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$41,000.",78758-7841,SUV,7370255,Austin
C_CND_021624,24-Nov-2023,Alice,Male,1800000,Diehl Motor CO Inc,Volkswagen,Jetta,Double Overhead Camshaft,Auto,Black,"$22,000.",06457-3834,Passenger,8819818,Middletown
C_CND_021625,24-Nov-2023,Killian,Male,2000000,Enterprise Rent A Car,Volkswagen,Jetta,Double Overhead Camshaft,Auto,Pale White,"$38,000.",60504-7114,Passenger,7447652,Aurora
C_CND_021626,24-Nov-2023,Laure,Male,2500000,Gartner Buick Hyundai Saab,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$20,000.",38701-8047,SUV,7161943,Greenville
C_CND_021627,24-Nov-2023,Ema,Male,1125000,Hatfield Volkswagen,Dodge,Durango,Double Overhead Camshaft,Auto,Black,"$19,500.",99301-3882,SUV,8071023,Pasco
C_CND_021628,24-Nov-2023,Julie,Male,609000,Iceberg Rentals,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,000.",53546-9427,SUV,8085693,Janesville
C_CND_021629,24-Nov-2023,Lea,Male,732500,McKinney Dodge Chrysler Jeep,Subaru,Outback,Overhead Camshaft,Manual,Pale White,"$49,500.",85257-3102,SUV,7637858,Scottsdale
C_CND_021630,24-Nov-2023,Lucie,Male,445000,Motor Vehicle Branch Office,Acura,Integra,Double Overhead Camshaft,Auto,Black,"$45,000.",78758-7841,Passenger,7183958,Austin
C_CND_021631,24-Nov-2023,Ilona,Male,13500,Nebo Chevrolet,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,"$20,000.",06457-3834,Passenger,6588834,Middletown
C_CND_021632,24-Nov-2023,Janice,Male,1405000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Monte Carlo,Double Overhead Camshaft,Auto,Pale White,"$21,500.",06457-3834,Hatchback,6873628,Middletown
C_CND_021633,24-Nov-2023,Evangeline,Female,13500,Progressive Shippers Cooperative Association No,Lexus,ES300,Overhead Camshaft,Manual,Black,"$34,000.",53546-9427,Hardtop,6255010,Janesville
C_CND_021634,24-Nov-2023,Faiga,Female,882000,Rabun Used Car Sales,Chevrolet,Prizm,Double Overhead Camshaft,Auto,Pale White,"$25,000.",85257-3102,Hardtop,6029532,Austin
C_CND_021635,24-Nov-2023,Jennifer,Male,13500,Chrysler of Tri-Cities,Porsche,Boxter,Double Overhead Camshaft,Auto,Black,"$26,000.",99301-3882,SUV,8592583,Pasco
C_CND_021636,24-Nov-2023,Fiona,Male,478000,Scrivener Performance Engineering,Toyota,Tacoma,Double Overhead Camshaft,Auto,Pale White,"$53,000.",38701-8047,Hardtop,7744153,Greenville
C_CND_021637,24-Nov-2023,Gabriela,Male,13500,C & M Motors Inc,Volkswagen,Beetle,Double Overhead Camshaft,Auto,Pale White,"$45,000.",60504-7114,Hardtop,8068937,Aurora
C_CND_021638,24-Nov-2023,Gabriella,Male,13500,Capitol KIA,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,"$14,000.",38701-8047,Hardtop,7167476,Greenville
C_CND_021639,24-Nov-2023,Jocelyn,Male,950000,Diehl Motor CO Inc,Pontiac,Grand Prix,Double Overhead Camshaft,Auto,Pale White,"$42,000.",06457-3834,Passenger,7553529,Middletown
C_CND_021640,24-Nov-2023,Jolin,Male,781000,Enterprise Rent A Car,Plymouth,Neon,Overhead Camshaft,Manual,Black,"$29,000.",60504-7114,SUV,7790417,Aurora
C_CND_021641,24-Nov-2023,Joy,Male,549800,Gartner Buick Hyundai Saab,Acura,RL,Overhead Camshaft,Manual,Pale White,"$34,800.",38701-8047,SUV,7605874,Greenville
C_CND_021642,24-Nov-2023,Joyce,Male,13500,Hatfield Volkswagen,Dodge,Avenger,Double Overhead Camshaft,Auto,Pale White,"$22,000.",99301-3882,Passenger,6966788,Pasco
C_CND_021643,24-Nov-2023,Judy,Male,13500,Iceberg Rentals,Toyota,Camry,Double Overhead Camshaft,Auto,Pale White,"$31,000.",53546-9427,Hatchback,6257129,Janesville
C_CND_021644,24-Nov-2023,Julia,Male,13500,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,Pale White,"$10,000.",85257-3102,SUV,8751253,Scottsdale
C_CND_021645,24-Nov-2023,Kaitlyn,Male,13500,Motor Vehicle Branch Office,Acura,RL,Overhead Camshaft,Manual,Pale White,"$17,000.",78758-7841,SUV,8147394,Austin
C_CND_021646,24-Nov-2023,Karen,Male,492000,Nebo Chevrolet,Chevrolet,Metro,Double Overhead Camshaft,Auto,Black,"$31,000.",06457-3834,Passenger,8110366,Middletown
C_CND_021647,24-Nov-2023,Gabrielle,Male,13500,Chrysler of Tri-Cities,Subaru,Forester,Overhead Camshaft,Manual,Pale White,"$26,000.",99301-3882,Hardtop,7151988,Pasco
C_CND_021648,24-Nov-2023,Katelyn,Female,1660000,Pars Auto Sales,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,"$26,000.",38701-8047,SUV,6617565,Greenville
C_CND_021649,24-Nov-2023,Katherine,Male,500500,Pitre Buick-Pontiac-Gmc of Scottsdale,Jeep,Cherokee,Double Overhead Camshaft,Auto,Pale White,"$36,500.",99301-3882,Sedan,6274065,Pasco
C_CND_021650,24-Nov-2023,Georgia,Male,740000,Clay Johnson Auto Sales,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,"$29,000.",78758-7841,Hardtop,6760466,Austin
C_CND_021651,24-Nov-2023,Kayla,Male,1240000,Rabun Used Car Sales,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,"$21,000.",85257-3102,Sedan,7880313,Scottsdale
C_CND_021652,24-Nov-2023,Hillel,Male,250000,Star Enterprises Inc,Dodge,Caravan,Double Overhead Camshaft,Auto,Pale White,"$38,000.",99301-3882,Hardtop,7418260,Pasco
C_CND_021653,24-Nov-2023,Kelly,Male,13500,Ryder Truck Rental and Leasing,Lexus,GS300,Overhead Camshaft,Manual,Pale White,"$17,000.",06457-3834,Passenger,7667300,Middletown
C_CND_021654,24-Nov-2023,Khloe,Male,685000,Saab-Belle Dodge,Chrysler,LHS,Double Overhead Camshaft,Auto,Pale White,"$21,000.",60504-7114,Hatchback,7049424,Aurora
C_CND_021655,24-Nov-2023,Ilan,Male,1256000,Capitol KIA,Lexus,ES300,Double Overhead Camshaft,Auto,Pale White,"$27,600.",38701-8047,Hardtop,7721633,Greenville
C_CND_021656,24-Nov-2023,Kylie,Male,710000,Star Enterprises Inc,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,"$28,000.",99301-3882,Sedan,7932060,Pasco
C_CND_021657,24-Nov-2023,Lauren,Male,330000,Suburban Ford,Chrysler,LHS,Overhead Camshaft,Manual,Black,"$51,000.",53546-9427,Hatchback,7664763,Janesville
C_CND_021658,24-Nov-2023,Layla,Male,1430000,Tri-State Mack Inc,Saab,03-09-2020,Double Overhead Camshaft,Auto,Black,"$18,000.",85257-3102,Sedan,8128699,Scottsdale
C_CND_021659,24-Nov-2023,Victoriane,Female,1470000,Progressive Shippers Cooperative Association No,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,"$57,001.",53546-9427,Hardtop,8453597,Middletown
C_CND_021660,24-Nov-2023,Logan,Female,300000,Hatfield Volkswagen,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,"$17,000.",99301-3882,Passenger,8681194,Pasco
C_CND_021661,24-Nov-2023,Tess,Male,721500,Iceberg Rentals,Dodge,Avenger,Double Overhead Camshaft,Auto,Pale White,"$39,500.",53546-9427,Passenger,7779194,Janesville
C_CND_021662,24-Nov-2023,Loreen,Female,670000,McKinney Dodge Chrysler Jeep,Mercury,Villager,Double Overhead Camshaft,Auto,Black,"$28,000.",85257-3102,Passenger,7115798,Scottsdale
C_CND_021663,24-Nov-2023,Manon,Female,545000,Motor Vehicle Branch Office,Mitsubishi,Diamante,Double Overhead Camshaft,Auto,Pale White,"$21,000.",78758-7841,Hatchback,6826366,Austin
C_CND_021664,24-Nov-2023,Maxime,Female,13500,Nebo Chevrolet,Ford,Explorer,Double Overhead Camshaft,Auto,Pale White,"$41,000.",06457-3834,Hatchback,7426079,Middletown
C_CND_021665,24-Nov-2023,Jordan,Male,920000,New Castle Ford Lincoln Mercury,Volvo,C70,Overhead Camshaft,Manual,Black,"$17,000.",60504-7114,Hatchback,7687597,Aurora
C_CND_021666,24-Nov-2023,Marwane,Female,795000,Pars Auto Sales,Saturn,LW,Double Overhead Camshaft,Auto,Pale White,"$18,000.",38701-8047,Hatchback,8094605,Greenville
C_CND_021667,24-Nov-2023,Maxence,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Silhouette,Double Overhead Camshaft,Auto,Pale White,"$12,000.",99301-3882,Sedan,6775054,Pasco
C_CND_021668,24-Nov-2023,Remi,Male,2220000,Progressive Shippers Cooperative Association No,Plymouth,Prowler,Double Overhead Camshaft,Auto,Pale White,"$15,000.",53546-9427,Hatchback,7293144,Janesville
C_CND_021669,24-Nov-2023,Laureline,Male,1300000,Progressive Shippers Cooperative Association No,Chevrolet,Prizm,Double Overhead Camshaft,Auto,Pale White,"$15,001.",53546-9427,Hardtop,8391516,Greenville
C_CND_021670,24-Nov-2023,Elise,Male,13500,Chrysler of Tri-Cities,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,"$24,001.",99301-3882,Hardtop,8129153,Aurora
C_CND_021671,24-Nov-2023,Theo,Male,845000,Clay Johnson Auto Sales,Infiniti,I30,Double Overhead Camshaft,Auto,Black,"$49,001.",78758-7841,Hardtop,8243124,Janesville
C_CND_021672,24-Nov-2023,Corentin,Male,1140000,Saab-Belle Dodge,Oldsmobile,Intrigue,Double Overhead Camshaft,Auto,Pale White,"$45,000.",60504-7114,SUV,6583737,Aurora
C_CND_021673,24-Nov-2023,Ewen,Male,1411000,Scrivener Performance Engineering,Pontiac,Grand Am,Double Overhead Camshaft,Auto,Pale White,"$12,100.",38701-8047,SUV,8321636,Greenville
C_CND_021674,24-Nov-2023,Sade,Female,13500,Hatfield Volkswagen,Volvo,S70,Double Overhead Camshaft,Auto,Pale White,"$20,001.",99301-3882,Hardtop,7897099,Scottsdale
C_CND_021675,24-Nov-2023,Alex,Male,1170000,Suburban Ford,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,"$43,000.",53546-9427,Sedan,8613950,Janesville
C_CND_021676,24-Nov-2023,Chloe,Male,1600000,Tri-State Mack Inc,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,"$36,000.",85257-3102,Hatchback,8422579,Scottsdale
C_CND_021677,24-Nov-2023,Lucas,Male,1200000,Nebo Chevrolet,Toyota,Tacoma,Double Overhead Camshaft,Auto,Pale White,"$53,001.",06457-3834,Hardtop,7975126,Greenville
C_CND_021678,24-Nov-2023,Sara,Male,810000,Progressive Shippers Cooperative Association No,Acura,RL,Overhead Camshaft,Manual,Pale White,"$26,000.",53546-9427,SUV,6246703,Middletown
C_CND_021679,24-Nov-2023,Adrien,Male,1050000,Ryder Truck Rental and Leasing,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,"$22,001.",06457-3834,Hardtop,6123955,Greenville
C_CND_021680,24-Nov-2023,Marie,Male,1110000,Race Car Help,Lexus,GS300,Overhead Camshaft,Manual,Black,"$51,000.",78758-7841,Passenger,6936217,Greenville
C_CND_021681,24-Nov-2023,Andrea,Female,518500,Ryder Truck Rental and Leasing,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,"$16,500.",06457-3834,SUV,8040099,Pasco
C_CND_021682,24-Nov-2023,Arielle,Female,840000,Tri-State Mack Inc,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,"$21,001.",85257-3102,Hardtop,6082316,Middletown
C_CND_021683,24-Nov-2023,Theo,Male,1175000,Progressive Shippers Cooperative Association No,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,"$11,501.",53546-9427,Hardtop,7396920,Greenville
C_CND_021684,24-Nov-2023,Loudwig,Female,700000,Star Enterprises Inc,Mercedes-B,CLK Coupe,Double Overhead Camshaft,Auto,Pale White,"$22,000.",99301-3882,Sedan,7687887,Austin
